Ticker,Name,Exchange,exchangeDisplay,Type,TypeDisplay
0P000038EB,0P000038EB,0P000038EB,0P000038EB,0P000038EB,0P000038EB
REHTX,REHTX,REHTX,REHTX,REHTX,REHTX
0P00018EHH,0P00018EHH,0P00018EHH,0P00018EHH,0P00018EHH,0P00018EHH
0P00018EH4,0P00018EH4,0P00018EH4,0P00018EH4,0P00018EH4,0P00018EH4
JOBEX,JOBEX,JOBEX,JOBEX,JOBEX,JOBEX
SWERX,SWERX,SWERX,SWERX,SWERX,SWERX
0P00018EHG,0P00018EHG,0P00018EHG,0P00018EHG,0P00018EHG,0P00018EHG
STLEX,STLEX,STLEX,STLEX,STLEX,STLEX
REGTX,REGTX,REGTX,REGTX,REGTX,REGTX
0P00018EH3,0P00018EH3,0P00018EH3,0P00018EH3,0P00018EH3,0P00018EH3
LPREX,LPREX,LPREX,LPREX,LPREX,LPREX
ARENX,ARENX,ARENX,ARENX,ARENX,ARENX
0P00018EHJ,0P00018EHJ,0P00018EHJ,0P00018EHJ,0P00018EHJ,0P00018EHJ
AREVX,AREVX,AREVX,AREVX,AREVX,AREVX
0P00018EH6,0P00018EH6,0P00018EH6,0P00018EH6,0P00018EH6,0P00018EH6
AREMX,AREMX,AREMX,AREMX,AREMX,AREMX
FDEWX,FDEWX,FDEWX,FDEWX,FDEWX,FDEWX
REKTX,REKTX,REKTX,REKTX,REKTX,REKTX
0P0000TM4E,0P0000TM4E,0P0000TM4E,0P0000TM4E,0P0000TM4E,0P0000TM4E
0P00003ES6,0P00003ES6,0P00003ES6,0P00003ES6,0P00003ES6,0P00003ES6
REITX,REITX,REITX,REITX,REITX,REITX
0P00018EHI,0P00018EHI,0P00018EHI,0P00018EHI,0P00018EHI,0P00018EHI
ARFEX,ARFEX,ARFEX,ARFEX,ARFEX,ARFEX
FDEEX,FDEEX,FDEEX,FDEEX,FDEEX,FDEEX
0P00018EH5,0P00018EH5,0P00018EH5,0P00018EH5,0P00018EH5,0P00018EH5
TNEAX,TNEAX,TNEAX,TNEAX,TNEAX,TNEAX
JNEAX,JNEAX,JNEAX,JNEAX,JNEAX,JNEAX
TNERX,TNERX,TNERX,TNERX,TNERX,TNERX
TNEYX,TNEYX,TNEYX,TNEYX,TNEYX,TNEYX
TNEIX,TNEIX,TNEIX,TNEIX,TNEIX,TNEIX
TNEFX,TNEFX,TNEFX,TNEFX,TNEFX,TNEFX
RBHEX,RBHEX,RBHEX,RBHEX,RBHEX,RBHEX
PTEFX,PTEFX,PTEFX,PTEFX,PTEFX,PTEFX
PTERX,PTERX,PTERX,PTERX,PTERX,PTERX
0P00003E0Q,0P00003E0Q,0P00003E0Q,0P00003E0Q,0P00003E0Q,0P00003E0Q
APECX,APECX,APECX,APECX,APECX,APECX
EIHYX,EIHYX,EIHYX,EIHYX,EIHYX,EIHYX
EVHIX,EVHIX,EVHIX,EVHIX,EVHIX,EVHIX
0P00003EML,0P00003EML,0P00003EML,0P00003EML,0P00003EML,0P00003EML
FAHEX,FAHEX,FAHEX,FAHEX,FAHEX,FAHEX
NEHYX,NEHYX,NEHYX,NEHYX,NEHYX,NEHYX
CEPRX,CEPRX,CEPRX,CEPRX,CEPRX,CEPRX
EKHIX,EKHIX,EKHIX,EKHIX,EKHIX,EKHIX
0P00003DEZ,0P00003DEZ,0P00003DEZ,0P00003DEZ,0P00003DEZ,0P00003DEZ
FEHCX,FEHCX,FEHCX,FEHCX,FEHCX,FEHCX
FEHAX,FEHAX,FEHAX,FEHAX,FEHAX,FEHAX
ECHIX,ECHIX,ECHIX,ECHIX,ECHIX,ECHIX
0P00003E9X,0P00003E9X,0P00003E9X,0P00003E9X,0P00003E9X,0P00003E9X
0P00003EA5,0P00003EA5,0P00003EA5,0P00003EA5,0P00003EA5,0P00003EA5
0P00003E0L,0P00003E0L,0P00003E0L,0P00003E0L,0P00003E0L,0P00003E0L
0P00003E0V,0P00003E0V,0P00003E0V,0P00003E0V,0P00003E0V,0P00003E0V
LEINX,LEINX,LEINX,LEINX,LEINX,LEINX
LEXNX,LEXNX,LEXNX,LEXNX,LEXNX,LEXNX
0P0000MXGE,0P0000MXGE,0P0000MXGE,0P0000MXGE,0P0000MXGE,0P0000MXGE
ECIBX,ECIBX,ECIBX,ECIBX,ECIBX,ECIBX
ECHYX,ECHYX,ECHYX,ECHYX,ECHYX,ECHYX
ETHYX,ETHYX,ETHYX,ETHYX,ETHYX,ETHYX
BATEX,BATEX,BATEX,BATEX,BATEX,BATEX
GWMEX,GWMEX,GWMEX,GWMEX,GWMEX,GWMEX
0P00005U1E,0P00005U1E,0P00005U1E,0P00005U1E,0P00005U1E,0P00005U1E
0P00016DHE,0P00016DHE,0P00016DHE,0P00016DHE,0P00016DHE,0P00016DHE
LEDIX,LEDIX,LEDIX,LEDIX,LEDIX,LEDIX
AGEPX,AGEPX,AGEPX,AGEPX,AGEPX,AGEPX
PYEWX,PYEWX,PYEWX,PYEWX,PYEWX,PYEWX
REBAX,REBAX,REBAX,REBAX,REBAX,REBAX
TEDNX,TEDNX,TEDNX,TEDNX,TEDNX,TEDNX
DELNX,DELNX,DELNX,DELNX,DELNX,DELNX
EMBUX,EMBUX,EMBUX,EMBUX,EMBUX,EMBUX
PREMX,PREMX,PREMX,PREMX,PREMX,PREMX
MEDCX,MEDCX,MEDCX,MEDCX,MEDCX,MEDCX
PYEIX,PYEIX,PYEIX,PYEIX,PYEIX,PYEIX
EMTIX,EMTIX,EMTIX,EMTIX,EMTIX,EMTIX
TREBX,TREBX,TREBX,TREBX,TREBX,TREBX
EMCIX,EMCIX,EMCIX,EMCIX,EMCIX,EMCIX
PYEMX,PYEMX,PYEMX,PYEMX,PYEMX,PYEMX
MEDAX,MEDAX,MEDAX,MEDAX,MEDAX,MEDAX
FEMDX,FEMDX,FEMDX,FEMDX,FEMDX,FEMDX
NERIX,NERIX,NERIX,NERIX,NERIX,NERIX
PAEMX,PAEMX,PAEMX,PAEMX,PAEMX,PAEMX
NMEDX,NMEDX,NMEDX,NMEDX,NMEDX,NMEDX
DLENX,DLENX,DLENX,DLENX,DLENX,DLENX
PEMPX,PEMPX,PEMPX,PEMPX,PEMPX,PEMPX
PEMIX,PEMIX,PEMIX,PEMIX,PEMIX,PEMIX
SIEDX,SIEDX,SIEDX,SIEDX,SIEDX,SIEDX
DBLEX,DBLEX,DBLEX,DBLEX,DBLEX,DBLEX
VWEAX,VWEAX,VWEAX,VWEAX,VWEAX,VWEAX
VWEHX,VWEHX,VWEHX,VWEHX,VWEHX,VWEHX
EIBIX,EIBIX,EIBIX,EIBIX,EIBIX,EIBIX
0P0000TNEK,0P0000TNEK,0P0000TNEK,0P0000TNEK,0P0000TNEK,0P0000TNEK
ELBIX,ELBIX,ELBIX,ELBIX,ELBIX,ELBIX
JEDSX,JEDSX,JEDSX,JEDSX,JEDSX,JEDSX
LEDCX,LEDCX,LEDCX,LEDCX,LEDCX,LEDCX
PELBX,PELBX,PELBX,PELBX,PELBX,PELBX
EEIIX,EEIIX,EEIIX,EEIIX,EEIIX,EEIIX
PRELX,PRELX,PRELX,PRELX,PRELX,PRELX
EMLNX,EMLNX,EMLNX,EMLNX,EMLNX,EMLNX
PYELX,PYELX,PYELX,PYELX,PYELX,PYELX
EEIAX,EEIAX,EEIAX,EEIAX,EEIAX,EEIAX
0P0000NN8E,0P0000NN8E,0P0000NN8E,0P0000NN8E,0P0000NN8E,0P0000NN8E
DFTEX,DFTEX,DFTEX,DFTEX,DFTEX,DFTEX
JEMVX,JEMVX,JEMVX,JEMVX,JEMVX,JEMVX
TGEIX,TGEIX,TGEIX,TGEIX,TGEIX,TGEIX
MEDIX,MEDIX,MEDIX,MEDIX,MEDIX,MEDIX
SEDAX,SEDAX,SEDAX,SEDAX,SEDAX,SEDAX
PEBIX,PEBIX,PEBIX,PEBIX,PEBIX,PEBIX
EMKIX,EMKIX,EMKIX,EMKIX,EMKIX,EMKIX
SITEX,SITEX,SITEX,SITEX,SITEX,SITEX
FEDCX,FEDCX,FEDCX,FEDCX,FEDCX,FEDCX
MEDHX,MEDHX,MEDHX,MEDHX,MEDHX,MEDHX
ESFIX,ESFIX,ESFIX,ESFIX,ESFIX,ESFIX
ACCEX,ACCEX,ACCEX,ACCEX,ACCEX,ACCEX
0P00003DE3,0P00003DE3,0P00003DE3,0P00003DE3,0P00003DE3,0P00003DE3
ETHIX,ETHIX,ETHIX,ETHIX,ETHIX,ETHIX
EKHAX,EKHAX,EKHAX,EKHAX,EKHAX,EKHAX
EIBRX,EIBRX,EIBRX,EIBRX,EIBRX,EIBRX
NTHEX,NTHEX,NTHEX,NTHEX,NTHEX,NTHEX
FEHIX,FEHIX,FEHIX,FEHIX,FEHIX,FEHIX
0P00003E8L,0P00003E8L,0P00003E8L,0P00003E8L,0P00003E8L,0P00003E8L
RITEX,RITEX,RITEX,RITEX,RITEX,RITEX
0P00002Y1E,0P00002Y1E,0P00002Y1E,0P00002Y1E,0P00002Y1E,0P00002Y1E
0P00003EEG,0P00003EEG,0P00003EEG,0P00003EEG,0P00003EEG,0P00003EEG
EVIBX,EVIBX,EVIBX,EVIBX,EVIBX,EVIBX
INEAX,INEAX,INEAX,INEAX,INEAX,INEAX
0P00003EEC,0P00003EEC,0P00003EEC,0P00003EEC,0P00003EEC,0P00003EEC
0P0000YESS,0P0000YESS,0P0000YESS,0P0000YESS,0P0000YESS,0P0000YESS
0P0000P2GE,0P0000P2GE,0P0000P2GE,0P0000P2GE,0P0000P2GE,0P0000P2GE
0P00003CSE,0P00003CSE,0P00003CSE,0P00003CSE,0P00003CSE,0P00003CSE
ZEOIX,ZEOIX,ZEOIX,ZEOIX,ZEOIX,ZEOIX
EIHIX,EIHIX,EIHIX,EIHIX,EIHIX,EIHIX
EIGMX,EIGMX,EIGMX,EIGMX,EIGMX,EIGMX
EGRIX,EGRIX,EGRIX,EGRIX,EGRIX,EGRIX
SEMMX,SEMMX,SEMMX,SEMMX,SEMMX,SEMMX
EVBAX,EVBAX,EVBAX,EVBAX,EVBAX,EVBAX
0P0000SEAY,0P0000SEAY,0P0000SEAY,0P0000SEAY,0P0000SEAY,0P0000SEAY
RPEIX,RPEIX,RPEIX,RPEIX,RPEIX,RPEIX
EAGMX,EAGMX,EAGMX,EAGMX,EAGMX,EAGMX
ECSIX,ECSIX,ECSIX,ECSIX,ECSIX,ECSIX
SEMPX,SEMPX,SEMPX,SEMPX,SEMPX,SEMPX
0P0000YWVE,0P0000YWVE,0P0000YWVE,0P0000YWVE,0P0000YWVE,0P0000YWVE
DFLEX,DFLEX,DFLEX,DFLEX,DFLEX,DFLEX
ESIIX,ESIIX,ESIIX,ESIIX,ESIIX,ESIIX
EGRAX,EGRAX,EGRAX,EGRAX,EGRAX,EGRAX
ETSIX,ETSIX,ETSIX,ETSIX,ETSIX,ETSIX
EVBCX,EVBCX,EVBCX,EVBCX,EVBCX,EVBCX
NECZX,NECZX,NECZX,NECZX,NECZX,NECZX
0P0000TXNE,0P0000TXNE,0P0000TXNE,0P0000TXNE,0P0000TXNE,0P0000TXNE
NEZNX,NEZNX,NEZNX,NEZNX,NEZNX,NEZNX
0P00003E5F,0P00003E5F,0P00003E5F,0P00003E5F,0P00003E5F,0P00003E5F
0P00003EPN,0P00003EPN,0P00003EPN,0P00003EPN,0P00003EPN,0P00003EPN
EVBIX,EVBIX,EVBIX,EVBIX,EVBIX,EVBIX
NEZAX,NEZAX,NEZAX,NEZAX,NEZAX,NEZAX
DFEQX,DFEQX,DFEQX,DFEQX,DFEQX,DFEQX
SAFEX,SAFEX,SAFEX,SAFEX,SAFEX,SAFEX
ECGOX,ECGOX,ECGOX,ECGOX,ECGOX,ECGOX
ERGOX,ERGOX,ERGOX,ERGOX,ERGOX,ERGOX
WEFIX,WEFIX,WEFIX,WEFIX,WEFIX,WEFIX
CENAX,CENAX,CENAX,CENAX,CENAX,CENAX
FIJEX,FIJEX,FIJEX,FIJEX,FIJEX,FIJEX
ECLDX,ECLDX,ECLDX,ECLDX,ECLDX,ECLDX
FEUGX,FEUGX,FEUGX,FEUGX,FEUGX,FEUGX
EXCPX,EXCPX,EXCPX,EXCPX,EXCPX,EXCPX
ECGMX,ECGMX,ECGMX,ECGMX,ECGMX,ECGMX
0P0000ZJBE,0P0000ZJBE,0P0000ZJBE,0P0000ZJBE,0P0000ZJBE,0P0000ZJBE
EIGOX,EIGOX,EIGOX,EIGOX,EIGOX,EIGOX
NELYX,NELYX,NELYX,NELYX,NELYX,NELYX
NEFLX,NEFLX,NEFLX,NEFLX,NEFLX,NEFLX
EVGOX,EVGOX,EVGOX,EVGOX,EVGOX,EVGOX
ERSIX,ERSIX,ERSIX,ERSIX,ERSIX,ERSIX
BCEDX,BCEDX,BCEDX,BCEDX,BCEDX,BCEDX
EILDX,EILDX,EILDX,EILDX,EILDX,EILDX
0P0000WELT,0P0000WELT,0P0000WELT,0P0000WELT,0P0000WELT,0P0000WELT
EALDX,EALDX,EALDX,EALDX,EALDX,EALDX
0P00003BOE,0P00003BOE,0P00003BOE,0P00003BOE,0P00003BOE,0P00003BOE
0P00003BNE,0P00003BNE,0P00003BNE,0P00003BNE,0P00003BNE,0P00003BNE
PRXEX,PRXEX,PRXEX,PRXEX,PRXEX,PRXEX
0P00003ESB,0P00003ESB,0P00003ESB,0P00003ESB,0P00003ESB,0P00003ESB
0P0000JSNE,0P0000JSNE,0P0000JSNE,0P0000JSNE,0P0000JSNE,0P0000JSNE
RBFEX,RBFEX,RBFEX,RBFEX,RBFEX,RBFEX
0P00003EJH,0P00003EJH,0P00003EJH,0P00003EJH,0P00003EJH,0P00003EJH
RGVEX,RGVEX,RGVEX,RGVEX,RGVEX,RGVEX
0P00003EIZ,0P00003EIZ,0P00003EIZ,0P00003EIZ,0P00003EIZ,0P00003EIZ
0P00003E7D,0P00003E7D,0P00003E7D,0P00003E7D,0P00003E7D,0P00003E7D
SEGMX,SEGMX,SEGMX,SEGMX,SEGMX,SEGMX
0P000034VE,0P000034VE,0P000034VE,0P000034VE,0P000034VE,0P000034VE
LEGNX,LEGNX,LEGNX,LEGNX,LEGNX,LEGNX
0P00002PEL,0P00002PEL,0P00002PEL,0P00002PEL,0P00002PEL,0P00002PEL
PEDPX,PEDPX,PEDPX,PEDPX,PEDPX,PEDPX
VWETX,VWETX,VWETX,VWETX,VWETX,VWETX
VWESX,VWESX,VWESX,VWESX,VWESX,VWESX
SEATX,SEATX,SEATX,SEATX,SEATX,SEATX
DEEIX,DEEIX,DEEIX,DEEIX,DEEIX,DEEIX
GEDZX,GEDZX,GEDZX,GEDZX,GEDZX,GEDZX
DEEAX,DEEAX,DEEAX,DEEAX,DEEAX,DEEAX
VEDIX,VEDIX,VEDIX,VEDIX,VEDIX,VEDIX
0P00009NSE,0P00009NSE,0P00009NSE,0P00009NSE,0P00009NSE,0P00009NSE
EXCRX,EXCRX,EXCRX,EXCRX,EXCRX,EXCRX
PEDIX,PEDIX,PEDIX,PEDIX,PEDIX,PEDIX
VEDTX,VEDTX,VEDTX,VEDTX,VEDTX,VEDTX
GEDYX,GEDYX,GEDYX,GEDYX,GEDYX,GEDYX
NEFZX,NEFZX,NEFZX,NEFZX,NEFZX,NEFZX
ENIAX,ENIAX,ENIAX,ENIAX,ENIAX,ENIAX
0P00003EI3,0P00003EI3,0P00003EI3,0P00003EI3,0P00003EI3,0P00003EI3
0P00003ER5,0P00003ER5,0P00003ER5,0P00003ER5,0P00003ER5,0P00003ER5
DEERX,DEERX,DEERX,DEERX,DEERX,DEERX
NEZYX,NEZYX,NEZYX,NEZYX,NEZYX,NEZYX
0P00003EZL,0P00003EZL,0P00003EZL,0P00003EZL,0P00003EZL,0P00003EZL
SSFEX,SSFEX,SSFEX,SSFEX,SSFEX,SSFEX
JIBEX,JIBEX,JIBEX,JIBEX,JIBEX,JIBEX
SEACX,SEACX,SEACX,SEACX,SEACX,SEACX
ABEYX,ABEYX,ABEYX,ABEYX,ABEYX,ABEYX
GIEAX,GIEAX,GIEAX,GIEAX,GIEAX,GIEAX
BIIEX,BIIEX,BIIEX,BIIEX,BIIEX,BIIEX
DPIEX,DPIEX,DPIEX,DPIEX,DPIEX,DPIEX
AAIEX,AAIEX,AAIEX,AAIEX,AAIEX,AAIEX
FIENX,FIENX,FIENX,FIENX,FIENX,FIENX
TEFTX,TEFTX,TEFTX,TEFTX,TEFTX,TEFTX
TEFRX,TEFRX,TEFRX,TEFRX,TEFRX,TEFRX
TEMFX,TEMFX,TEMFX,TEMFX,TEMFX,TEMFX
TFEQX,TFEQX,TFEQX,TFEQX,TFEQX,TFEQX
JFEAX,JFEAX,JFEAX,JFEAX,JFEAX,JFEAX
WFENX,WFENX,WFENX,WFENX,WFENX,WFENX
SBIEX,SBIEX,SBIEX,SBIEX,SBIEX,SBIEX
DELPX,DELPX,DELPX,DELPX,DELPX,DELPX
0P00003E9G,0P00003E9G,0P00003E9G,0P00003E9G,0P00003E9G,0P00003E9G
DEQIX,DEQIX,DEQIX,DEQIX,DEQIX,DEQIX
MIERX,MIERX,MIERX,MIERX,MIERX,MIERX
0P0000TYSE,0P0000TYSE,0P0000TYSE,0P0000TYSE,0P0000TYSE,0P0000TYSE
0P00003CEZ,0P00003CEZ,0P00003CEZ,0P00003CEZ,0P00003CEZ,0P00003CEZ
REEBX,REEBX,REEBX,REEBX,REEBX,REEBX
MIEDX,MIEDX,MIEDX,MIEDX,MIEDX,MIEDX
EXOSX,EXOSX,EXOSX,EXOSX,EXOSX,EXOSX
0P0000UTEY,0P0000UTEY,0P0000UTEY,0P0000UTEY,0P0000UTEY,0P0000UTEY
CEUCX,CEUCX,CEUCX,CEUCX,CEUCX,CEUCX
RERAX,RERAX,RERAX,RERAX,RERAX,RERAX
0P00003EIV,0P00003EIV,0P00003EIV,0P00003EIV,0P00003EIV,0P00003EIV
CEUFX,CEUFX,CEUFX,CEUFX,CEUFX,CEUFX
EXITX,EXITX,EXITX,EXITX,EXITX,EXITX
WIEIX,WIEIX,WIEIX,WIEIX,WIEIX,WIEIX
0P00003AEJ,0P00003AEJ,0P00003AEJ,0P00003AEJ,0P00003AEJ,0P00003AEJ
0P00003ECC,0P00003ECC,0P00003ECC,0P00003ECC,0P00003ECC,0P00003ECC
FTIEX,FTIEX,FTIEX,FTIEX,FTIEX,FTIEX
WIIEX,WIIEX,WIIEX,WIIEX,WIIEX,WIIEX
AIERX,AIERX,AIERX,AIERX,AIERX,AIERX
AIECX,AIECX,AIECX,AIECX,AIECX,AIECX
MSEAX,MSEAX,MSEAX,MSEAX,MSEAX,MSEAX
0P000039EJ,0P000039EJ,0P000039EJ,0P000039EJ,0P000039EJ,0P000039EJ
0P00003E7B,0P00003E7B,0P00003E7B,0P00003E7B,0P00003E7B,0P00003E7B
0P00003ECB,0P00003ECB,0P00003ECB,0P00003ECB,0P00003ECB,0P00003ECB
0P00003ECE,0P00003ECE,0P00003ECE,0P00003ECE,0P00003ECE,0P00003ECE
VISEX,VISEX,VISEX,VISEX,VISEX,VISEX
VINEX,VINEX,VINEX,VINEX,VINEX,VINEX
BMGEX,BMGEX,BMGEX,BMGEX,BMGEX,BMGEX
DFGEX,DFGEX,DFGEX,DFGEX,DFGEX,DFGEX
NGREX,NGREX,NGREX,NGREX,NGREX,NGREX
FMNEX,FMNEX,FMNEX,FMNEX,FMNEX,FMNEX
0P0000NEGC,0P0000NEGC,0P0000NEGC,0P0000NEGC,0P0000NEGC,0P0000NEGC
BIECX,BIECX,BIECX,BIECX,BIECX,BIECX
GEARX,GEARX,GEARX,GEARX,GEARX,GEARX
0P0000YQKE,0P0000YQKE,0P0000YQKE,0P0000YQKE,0P0000YQKE,0P0000YQKE
WFEAX,WFEAX,WFEAX,WFEAX,WFEAX,WFEAX
EPIVX,EPIVX,EPIVX,EPIVX,EPIVX,EPIVX
EPDPX,EPDPX,EPDPX,EPDPX,EPDPX,EPDPX
0P00003EF4,0P00003EF4,0P00003EF4,0P00003EF4,0P00003EF4,0P00003EF4
JIESX,JIESX,JIESX,JIESX,JIESX,JIESX
0P0000NEG8,0P0000NEG8,0P0000NEG8,0P0000NEG8,0P0000NEG8,0P0000NEG8
OAKEX,OAKEX,OAKEX,OAKEX,OAKEX,OAKEX
IEGAX,IEGAX,IEGAX,IEGAX,IEGAX,IEGAX
LAIEX,LAIEX,LAIEX,LAIEX,LAIEX,LAIEX
0P00003EZK,0P00003EZK,0P00003EZK,0P00003EZK,0P00003EZK,0P00003EZK
0P0000NEG9,0P0000NEG9,0P0000NEG9,0P0000NEG9,0P0000NEG9,0P0000NEG9
0P0000NEGA,0P0000NEGA,0P0000NEGA,0P0000NEGA,0P0000NEGA,0P0000NEGA
0P00003EGL,0P00003EGL,0P00003EGL,0P00003EGL,0P00003EGL,0P00003EGL
OANEX,OANEX,OANEX,OANEX,OANEX,OANEX
BKEVX,BKEVX,BKEVX,BKEVX,BKEVX,BKEVX
LIESX,LIESX,LIESX,LIESX,LIESX,LIESX
TREPX,TREPX,TREPX,TREPX,TREPX,TREPX
BREAX,BREAX,BREAX,BREAX,BREAX,BREAX
MKIEX,MKIEX,MKIEX,MKIEX,MKIEX,MKIEX
STESX,STESX,STESX,STESX,STESX,STESX
OIEAX,OIEAX,OIEAX,OIEAX,OIEAX,OIEAX
SNIEX,SNIEX,SNIEX,SNIEX,SNIEX,SNIEX
GMWEX,GMWEX,GMWEX,GMWEX,GMWEX,GMWEX
SCIEX,SCIEX,SCIEX,SCIEX,SCIEX,SCIEX
EGLBX,EGLBX,EGLBX,EGLBX,EGLBX,EGLBX
VSIEX,VSIEX,VSIEX,VSIEX,VSIEX,VSIEX
DIERX,DIERX,DIERX,DIERX,DIERX,DIERX
SIEIX,SIEIX,SIEIX,SIEIX,SIEIX,SIEIX
RIGEX,RIGEX,RIGEX,RIGEX,RIGEX,RIGEX
0P000038E1,0P000038E1,0P000038E1,0P000038E1,0P000038E1,0P000038E1
0P00003BEL,0P00003BEL,0P00003BEL,0P00003BEL,0P00003BEL,0P00003BEL
EHIIX,EHIIX,EHIIX,EHIIX,EHIIX,EHIIX
DIEAX,DIEAX,DIEAX,DIEAX,DIEAX,DIEAX
RLIEX,RLIEX,RLIEX,RLIEX,RLIEX,RLIEX
SSEAX,SSEAX,SSEAX,SSEAX,SSEAX,SSEAX
ESISX,ESISX,ESISX,ESISX,ESISX,ESISX
PIEQX,PIEQX,PIEQX,PIEQX,PIEQX,PIEQX
MVIEX,MVIEX,MVIEX,MVIEX,MVIEX,MVIEX
NMIEX,NMIEX,NMIEX,NMIEX,NMIEX,NMIEX
TIEUX,TIEUX,TIEUX,TIEUX,TIEUX,TIEUX
VCIEX,VCIEX,VCIEX,VCIEX,VCIEX,VCIEX
TRIEX,TRIEX,TRIEX,TRIEX,TRIEX,TRIEX
PCIEX,PCIEX,PCIEX,PCIEX,PCIEX,PCIEX
GIEYX,GIEYX,GIEYX,GIEYX,GIEYX,GIEYX
NIEYX,NIEYX,NIEYX,NIEYX,NIEYX,NIEYX
OIIEX,OIIEX,OIIEX,OIIEX,OIIEX,OIIEX
GIEZX,GIEZX,GIEZX,GIEZX,GIEZX,GIEZX
JSEAX,JSEAX,JSEAX,JSEAX,JSEAX,JSEAX
TIERX,TIERX,TIERX,TIERX,TIERX,TIERX
TRERX,TRERX,TRERX,TRERX,TRERX,TRERX
FESOX,FESOX,FESOX,FESOX,FESOX,FESOX
SEFCX,SEFCX,SEFCX,SEFCX,SEFCX,SEFCX
DIEYX,DIEYX,DIEYX,DIEYX,DIEYX,DIEYX
ICEUX,ICEUX,ICEUX,ICEUX,ICEUX,ICEUX
TWIEX,TWIEX,TWIEX,TWIEX,TWIEX,TWIEX
AIEVX,AIEVX,AIEVX,AIEVX,AIEVX,AIEVX
AEPCX,AEPCX,AEPCX,AEPCX,AEPCX,AEPCX
BGETX,BGETX,BGETX,BGETX,BGETX,BGETX
RERBX,RERBX,RERBX,RERBX,RERBX,RERBX
AIIEX,AIIEX,AIIEX,AIIEX,AIIEX,AIIEX
CEUAX,CEUAX,CEUAX,CEUAX,CEUAX,CEUAX
BGEVX,BGEVX,BGEVX,BGEVX,BGEVX,BGEVX
BGEUX,BGEUX,BGEUX,BGEUX,BGEUX,BGEUX
0P00003ED0,0P00003ED0,0P00003ED0,0P00003ED0,0P00003ED0,0P00003ED0
0P00003ESC,0P00003ESC,0P00003ESC,0P00003ESC,0P00003ESC,0P00003ESC
BGEFX,BGEFX,BGEFX,BGEFX,BGEFX,BGEFX
FAERX,FAERX,FAERX,FAERX,FAERX,FAERX
0P00015E2N,0P00015E2N,0P00015E2N,0P00015E2N,0P00015E2N,0P00015E2N
0P0000PZ3E,0P0000PZ3E,0P0000PZ3E,0P0000PZ3E,0P0000PZ3E,0P0000PZ3E
0P00003E19,0P00003E19,0P00003E19,0P00003E19,0P00003E19,0P00003E19
0P0000Q4E2,0P0000Q4E2,0P0000Q4E2,0P0000Q4E2,0P0000Q4E2,0P0000Q4E2
IICEX,IICEX,IICEX,IICEX,IICEX,IICEX
0P000036QE,0P000036QE,0P000036QE,0P000036QE,0P000036QE,0P000036QE
TRCEX,TRCEX,TRCEX,TRCEX,TRCEX,TRCEX
GSIEX,GSIEX,GSIEX,GSIEX,GSIEX,GSIEX
0P0000Y15E,0P0000Y15E,0P0000Y15E,0P0000Y15E,0P0000Y15E,0P0000Y15E
IUENX,IUENX,IUENX,IUENX,IUENX,IUENX
RERFX,RERFX,RERFX,RERFX,RERFX,RERFX
REREX,REREX,REREX,REREX,REREX,REREX
RERCX,RERCX,RERCX,RERCX,RERCX,RERCX
AEGFX,AEGFX,AEGFX,AEGFX,AEGFX,AEGFX
RERGX,RERGX,RERGX,RERGX,RERGX,RERGX
AEPFX,AEPFX,AEPFX,AEPFX,AEPFX,AEPFX
AEPGX,AEPGX,AEPGX,AEPGX,AEPGX,AEPGX
FEUPX,FEUPX,FEUPX,FEUPX,FEUPX,FEUPX
MIEIX,MIEIX,MIEIX,MIEIX,MIEIX,MIEIX
TAREX,TAREX,TAREX,TAREX,TAREX,TAREX
GEQZX,GEQZX,GEQZX,GEQZX,GEQZX,GEQZX
EGOIX,EGOIX,EGOIX,EGOIX,EGOIX,EGOIX
MIEAX,MIEAX,MIEAX,MIEAX,MIEAX,MIEAX
FEVAX,FEVAX,FEVAX,FEVAX,FEVAX,FEVAX
NEIAX,NEIAX,NEIAX,NEIAX,NEIAX,NEIAX
EVTMX,EVTMX,EVTMX,EVTMX,EVTMX,EVTMX
0P00003BXE,0P00003BXE,0P00003BXE,0P00003BXE,0P00003BXE,0P00003BXE
DSEFX,DSEFX,DSEFX,DSEFX,DSEFX,DSEFX
0P00003BRE,0P00003BRE,0P00003BRE,0P00003BRE,0P00003BRE,0P00003BRE
EVSAX,EVSAX,EVSAX,EVSAX,EVSAX,EVSAX
JPIEX,JPIEX,JPIEX,JPIEX,JPIEX,JPIEX
MUSEX,MUSEX,MUSEX,MUSEX,MUSEX,MUSEX
MMIEX,MMIEX,MMIEX,MMIEX,MMIEX,MMIEX
AMEIX,AMEIX,AMEIX,AMEIX,AMEIX,AMEIX
GABEX,GABEX,GABEX,GABEX,GABEX,GABEX
MIEZX,MIEZX,MIEZX,MIEZX,MIEZX,MIEZX
MSEJX,MSEJX,MSEJX,MSEJX,MSEJX,MSEJX
MIEYX,MIEYX,MIEYX,MIEYX,MIEYX,MIEYX
EIVDX,EIVDX,EIVDX,EIVDX,EIVDX,EIVDX
OGEAX,OGEAX,OGEAX,OGEAX,OGEAX,OGEAX
DFUEX,DFUEX,DFUEX,DFUEX,DFUEX,DFUEX
FDEQX,FDEQX,FDEQX,FDEQX,FDEQX,FDEQX
